row_index,distribution,family,gm_id,scale,dt_s,T1_s,pga_g,pga_from_blob_g,sa_t1_g,significant_duration_d5_95_s,arias_intensity_m_s,fourier_mean_period_s,gm_n
29,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:11:b,0.5,0.04,0.9421303595519886,0.1097705,0.10323091870540264,0.15499563073858813,13.251096860929291,0.20265361750921365,0.5822712701069159,750
30,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:25:b,1.0,0.04,2.185309801984176,0.3132501,0.3099913990825688,0.2995132409975522,14.90631601487896,1.2274868022159635,1.5485956895948003,875
31,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:14:a,1.25,0.04,2.185309801984176,0.44727237500000006,0.4328332059123343,0.3302870723770723,10.921984137635182,4.21692183955873,0.7144957632965464,647
32,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:5:b,0.75,0.04,1.7106947123769507,0.27806407499999997,0.27813614933741077,0.18268775609468754,8.823195956012125,0.6487597329102774,0.48832696013914095,999
33,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:20:a,0.75,0.04,1.7106947123769507,0.473115525,0.4380096839959225,0.12683907327759725,9.510160060344754,3.7136890847573216,0.413730954886375,625
34,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:16:a,1.25,0.04,1.65939095178179,0.951445875,0.9516755861365953,0.27852754699237753,9.767224032648253,9.352163910912097,0.46417294272611304,940
35,local_P695_scaled_analysis_all_sets,rcf_low,farfield:6:a,0.35,0.04,1.65939095178179,0.1273923,0.127420998980632,0.09812179643508406,8.69719327075218,0.24150743333546434,0.44724800919979857,976
36,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:23:b,0.5,0.04,1.674989703773363,0.3534333,0.3533941768603466,0.1336516695921999,7.947498798286858,1.459510637552041,0.5461288656636942,1194
37,local_P695_scaled_analysis_all_sets,rcf_low,farfield:11:b,1.25,0.04,1.674989703773363,0.18941,0.18466090086646278,0.19087795293504392,18.843646825331987,1.0556453260923508,0.6620133737038968,1100
38,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:8:a,0.5,0.04,1.5112876269558,0.35442465,0.27813614933741077,0.19294668779416507,12.487380088959414,1.7117258213371944,0.3293104672373148,1203
39,local_P695_scaled_analysis_all_sets,rcf_low,farfield:18:b,1.5,0.04,1.5112876269558,0.8233905000000001,0.8055396279306829,0.33247186174446147,10.749303717357645,5.697253352405055,0.44049791010590994,900
40,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:23:b,0.35,0.04,2.5567163660448644,0.24740331,0.24747547145769622,0.05447606398743609,7.947450234490922,0.71515356443724,0.5461343553279469,1194
41,local_P695_scaled_analysis_all_sets,rcf_low,farfield:14:a,0.75,0.04,2.5567163660448644,0.41626799999999997,0.41610919979612637,0.042191448972033474,6.311581250556369,1.192708485671158,0.3715421844455883,999
42,local_P695_scaled_analysis_all_sets,rcf_low,farfield:16:a,1.25,0.04,1.0536420973626703,0.44368125,0.40157524209989803,0.43471423073358745,15.971800490040074,1.6538718710148579,0.6518939080372482,1000
43,local_P695_scaled_analysis_all_sets,rcf_low,farfield:20:a,1.0,0.04,1.0536420973626703,0.474352,0.43562054026503566,0.28534519434049527,10.977037548408475,1.3988598402202224,0.47721905237836637,1500
44,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:17:b,0.5,0.04,1.4968876097709742,0.13278715,0.1327965723751274,0.10060942029389475,20.836206653072807,0.23891013683168003,0.6559814365476163,1000
45,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:11:b,0.35,0.04,1.4968876097709742,0.07683934999999999,0.07227159785932721,0.08632360758387125,13.251201850520655,0.09929019514433432,0.5822462662411745,750
46,local_P695_scaled_analysis_all_sets,rcf_low,farfield:2:b,1.0,0.04,0.7845481905711121,0.482002,0.47424503058103973,0.7505173590602977,5.565938317611021,1.959545608480157,0.5601820483779014,500
47,local_P695_scaled_analysis_all_sets,rcf_low,farfield:22:a,1.0,0.04,0.7845481905711121,0.351329,0.3233307849133537,0.35405099790864486,4.209014541008136,0.7950905255652915,0.39789954978157305,909
48,local_P695_scaled_analysis_all_sets,rcf_low,farfield:20:a,0.5,0.04,1.167514425999099,0.237176,0.21781027013251783,0.1102661093235906,10.977037548683263,0.3497149600552455,0.47721905264285946,1500
49,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:16:b,0.5,0.04,1.167514425999099,0.2965299,0.2928692023445464,0.1483744235823993,9.721867102988847,0.9749152653606767,0.4863133260452516,940
50,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:4:a,0.35,0.04,1.535330727279296,0.14649194,0.1406608371559633,0.2994441676894934,10.601745594935032,0.43333658393220653,1.096753752167068,558
51,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:21:b,0.2,0.04,1.535330727279296,0.10254912000000001,0.10253408511722731,0.04847877989134051,7.051200988689228,0.11630888214957893,0.48370125273724746,999
52,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:22:a,0.75,0.04,1.7187083890016244,0.95182725,0.4396024464831804,0.19592104189195725,13.680879506671797,1.2693955309854035,0.400023929108358,750
53,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:6:b,0.35,0.04,1.7187083890016244,0.146683145,0.14663369648318042,0.1705478415739177,9.96090914851209,0.15567035545436236,0.8642586394161299,520
54,local_P695_scaled_analysis_all_sets,rcf_low,farfield:1:a,1.0,0.04,0.7400992309221067,0.415783,0.4109327217125382,0.7974191028003021,9.218321208464058,3.0267442783511744,0.7462989391768494,750
55,local_P695_scaled_analysis_all_sets,rcf_low,farfield:11:b,0.5,0.04,0.7400992309221067,0.075764,0.07386436034658511,0.13272160856295828,18.843809383222656,0.16889565324355385,0.662021112956959,1100
56,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:12:a,1.25,0.04,1.9204492824395494,1.027233125,1.0273318042813455,1.0120808811035462,26.728256666857607,11.868064593434486,1.1474602418418456,1500
57,local_P695_scaled_analysis_all_sets,rcf_low,farfield:12:a,1.5,0.04,1.9204492824395494,0.4242375,0.4184983435270132,0.1292771367832788,10.642261580735056,2.7026162607384583,0.42506643325640653,699
58,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:25:b,0.2,0.04,2.621500006614779,0.06265002,0.06201818934760448,0.06381633317855305,14.90621079680575,0.04910128512145802,1.548558766070289,875
59,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:8:b,0.75,0.04,2.621500006614779,0.592230975,0.48539436799184504,0.10185077655108153,14.693723291525469,3.402060246089665,0.23317275953125163,1203
60,local_P695_scaled_analysis_all_sets,rcf_low,farfield:6:a,0.35,0.04,0.7735230339130698,0.1273923,0.127420998980632,0.12548173866428952,8.69719327075218,0.24150743333546434,0.44724800919979857,976
61,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:16:b,0.75,0.04,0.7735230339130698,0.44479485,0.4396024464831804,0.7310337912534987,9.721848010687514,2.1935879609657167,0.4863414134009691,940
62,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:6:a,1.5,0.04,1.8899095186184471,0.7250904,0.7219195973496432,0.9668218821406188,6.904487507914126,4.555406496441128,1.2246006259080247,520
63,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:3:b,0.2,0.04,1.8899095186184471,0.06095172333333329,0.058534021406727824,0.06531492244627894,12.134134527462477,0.0640241440693166,0.7653472195412123,984
64,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:22:b,0.35,0.04,1.5215600201990154,0.5009991,0.5009238022426096,0.1380476771871044,6.059133765064068,0.7116014244921081,0.3704461282302073,750
65,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:21:b,1.0,0.04,1.5215600201990154,0.5127456,0.5128695208970439,0.2468924800060217,7.050793005680803,2.908298300558663,0.4837022628930119,999
66,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:22:b,0.75,0.04,2.0780188188961617,1.0735695,1.0735219164118246,0.14111870264047105,6.058819208251697,3.267510364474241,0.37042545635132396,750
67,local_P695_scaled_analysis_all_sets,rcf_low,farfield:20:a,0.75,0.04,2.0780188188961617,0.35576399999999997,0.32671540519877673,0.08608528671809791,10.981498358682764,0.7868174851788586,0.47722860769208114,1500
68,local_P695_scaled_analysis_all_sets,rcf_low,farfield:4:a,0.2,0.04,0.9331619851370125,0.053116,0.05014713143476045,0.05638823996092948,11.626028470300135,0.033507965174419445,0.6125783776727549,1133
69,local_P695_scaled_analysis_all_sets,rcf_low,farfield:6:b,1.5,0.04,0.9331619851370125,0.5661375,0.5363627675840978,0.3202256658650835,7.892496241217994,3.6656170491232865,0.42024038972394434,976
70,local_P695_scaled_analysis_all_sets,rcf_low,farfield:6:a,0.5,0.04,1.447339575535427,0.181989,0.18197311416921508,0.1566355579393213,8.697177955688932,0.49286557729954217,0.44722410296033505,976
71,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:20:a,0.75,0.04,1.447339575535427,0.473115525,0.4380096839959225,0.24492555431401813,9.510160060344754,3.7136890847573216,0.413730954886375,625
72,local_P695_scaled_analysis_all_sets,rcf_low,farfield:20:a,0.35,0.04,1.2262912118780038,0.16602319999999998,0.15250700815494392,0.07431249523175996,10.973012520472317,0.1713998100986068,0.47719643976082027,1500
73,local_P695_scaled_analysis_all_sets,rcf_low,farfield:22:a,0.5,0.04,1.2262912118780038,0.1756645,0.16166539245667685,0.0937224516702954,4.209014541008348,0.19877263139132498,0.3978995497814155,909
74,local_P695_scaled_analysis_all_sets,rcf_low,farfield:8:b,1.0,0.04,1.010843805772548,0.211916,0.21143922018348624,0.2293039531941992,11.81418865956794,0.6392121079687043,0.7305078331784397,1024
75,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:10:b,1.0,0.04,1.010843805772548,0.5950733,0.5650324923547401,0.6360685574683637,5.91045754187639,3.858113486190218,0.5880046553862585,1000
76,local_P695_scaled_analysis_all_sets,rcf_low,farfield:13:a,0.75,0.04,0.930696831936076,0.391965,0.3456294597349643,0.3706569916573791,12.375855555181815,2.4387344315701798,0.4921555790582999,999
77,local_P695_scaled_analysis_all_sets,rcf_low,farfield:17:a,0.35,0.04,0.930696831936076,0.1562141,0.15061560270132518,0.1195990323428899,13.848537304503978,0.2575674160922772,0.47271130809390344,558
78,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:27:b,0.75,0.04,1.7971327179091134,0.31534724999999997,0.30322215851172274,0.16416133226514948,22.837127301751877,2.158078234273234,0.7565836374296178,1500
79,local_P695_scaled_analysis_all_sets,rcf_low,farfield:12:b,0.75,0.04,1.7971327179091134,0.31231425,0.30660677879714576,0.1158701020664057,8.227790298841771,1.220448217502854,0.5559744468909155,699
80,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:7:a,1.25,0.04,1.4014190091052197,0.7685150000000001,0.7601458970438327,0.5897772234438603,16.198708397759827,5.6902061610279135,0.6644909255185649,900
81,local_P695_scaled_analysis_all_sets,rcf_low,farfield:2:a,1.0,0.04,1.4014190091052197,0.410041,0.41013634046890923,0.254238504793868,6.2119786993048685,1.9055321967995265,0.5982196550078234,500
82,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:12:a,1.5,0.04,1.9036906616687943,1.23267975,1.2327981651376145,1.1987726562441876,26.728194490874653,17.09085913997662,1.1474604558818058,1500
83,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:20:a,1.25,0.04,1.9036906616687943,0.788525875,0.7298834097859327,0.14788709715445558,9.51004685492774,10.315657100731244,0.4137154300743395,625
84,local_P695_scaled_analysis_all_sets,rcf_low,farfield:5:a,1.25,0.04,0.9664926618670585,0.29719875,0.2713669087665647,0.4496813271989656,44.981403191712985,3.5717517498326434,0.6069883857696714,1500
85,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:11:b,0.75,0.04,0.9664926618670585,0.16465575,0.15489615188583078,0.23145355486280453,13.251068963635483,0.455978945513345,0.5822332086057004,750
86,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:4:a,1.0,0.04,1.5738350187349122,0.4185484,0.40177433741080526,0.8459293142920492,10.601221120947434,3.5378328354646222,1.0967845386624118,558
87,local_P695_scaled_analysis_all_sets,rcf_low,farfield:21:a,0.2,0.04,1.5738350187349122,0.041975200000000004,0.041586033065749234,0.03249970384996633,10.516045361371292,0.0260719913742554,0.5653253598339647,700
88,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:12:a,0.2,0.04,1.7353810682714177,0.1643573,0.16435317915392456,0.14191447270453283,26.728297639274164,0.30383007091263814,1.1474583729628631,1500
89,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:19:b,0.35,0.04,1.7353810682714177,0.118893915,0.09392321292048929,0.05482408652312762,9.84474257548348,0.10072277968039067,0.46345466234412874,499
90,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:25:a,1.0,0.04,2.0472089318157223,0.2779333,0.27256148063200814,0.21133230802413344,15.636876387360093,1.408745590268964,1.1909679285078074,875
91,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:15:b,0.75,0.04,2.0472089318157223,0.52976265,0.5295935270132518,0.2668642394336728,6.829322958764662,2.580257177564481,0.4389657782202706,407
92,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:4:a,1.5,0.04,1.594949225063735,0.6278226,0.6028606014271152,1.2614724138476145,10.600992068703578,7.960598693658108,1.0968253958615959,558
93,local_P695_scaled_analysis_all_sets,rcf_low,farfield:11:b,0.2,0.04,1.594949225063735,0.030305600000000002,0.029540766755861366,0.03948498878036117,18.843659023572265,0.027025131580129643,0.6620198527208564,1100
94,local_P695_scaled_analysis_all_sets,rcf_low,farfield:5:b,1.25,0.04,0.9306772276054928,0.43889875,0.3362719801223241,0.6261183922997373,37.79354359206254,4.881252305412182,0.6585519153376037,1500
95,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:6:a,1.25,0.04,0.9306772276054928,0.604242,0.6012678389398572,1.2310305233331993,6.904885447363508,3.163095121225695,1.2246039740548504,520
96,local_P695_scaled_analysis_all_sets,rcf_low,farfield:7:b,0.5,0.04,0.8722623748432504,0.2513745,0.2494664245667686,0.2126271920441815,11.227941149776363,0.5684265208462275,0.526168990773622,1024
97,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:3:b,1.0,0.04,0.8722623748432504,0.3047586166666664,0.2926701070336391,0.49136322108653885,12.134291584707162,1.6004626498871068,0.7654023489626919,984
98,local_P695_scaled_analysis_all_sets,rcf_low,farfield:3:a,0.5,0.04,1.0919900004943268,0.3637905,0.36374713302752293,0.28221762787549337,8.52910464693296,0.9280558023907293,0.5502357115486928,1398
99,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:21:b,1.0,0.04,1.0919900004943268,0.5127456,0.5128695208970439,0.39330112861126165,7.050793005680803,2.908298300558663,0.4837022628930119,999
100,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:18:a,1.25,0.04,2.876485442408071,1.06717375,1.0671508664627931,0.19184438850698773,7.919438482351902,6.0799809910002045,0.3618711786510585,514
101,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:14:b,1.25,0.04,2.876485442408071,0.6479742500000001,0.6092316513761468,0.3171083431672052,10.717137139984148,4.562063594585452,0.8188418869124668,647
102,local_P695_scaled_analysis_all_sets,rcf_low,farfield:20:a,1.5,0.04,1.1244532960419353,0.7115279999999999,0.6534308103975535,0.3528705334614525,10.981498358768988,3.1472699407159177,0.4772286075642139,1500
103,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:25:b,0.5,0.04,1.1244532960419353,0.15662505,0.1549956995412844,0.1721360574711742,14.906316014879414,0.3068717005540264,1.5485956894986426,875
104,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:27:a,1.0,0.04,1.580123500889427,1.156699,1.0790965851172272,1.5249609663591115,14.501791211522317,20.17863889029152,0.9434698136643676,1500
105,local_P695_scaled_analysis_all_sets,rcf_low,farfield:13:b,1.0,0.04,1.580123500889427,0.443293,0.35737608307849134,0.17542840915286192,13.204135555747602,2.372356137672525,0.4943655995002644,999
106,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:16:b,0.2,0.04,2.3782302845772985,0.11861196000000002,0.11716759046890927,0.03337049454561719,9.72185931686975,0.1559899239765538,0.48632280954224355,940
107,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:12:b,1.25,0.04,2.3782302845772985,0.7317422499999999,0.7318743628950051,0.561316374990991,26.872219855901292,10.986427138353,1.0191750079183282,1500
108,local_P695_scaled_analysis_all_sets,rcf_low,farfield:16:b,0.35,0.04,1.3899013745958664,0.0900893,0.0881494489041794,0.10689161338760136,18.751373947818898,0.08228344894731646,0.9324519463036889,1000
109,local_P695_scaled_analysis_all_sets,rcf_low,farfield:16:a,0.75,0.04,1.3899013745958664,0.26620875,0.24090532619775737,0.27478035958227953,15.972831163809124,0.5953546587468597,0.6518881857880998,1000
110,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:27:a,1.25,0.04,1.860661665867762,1.4458737499999998,1.3490698267074412,1.8316722646846628,14.502364942402139,31.524969268710066,0.9434528606426031,1500
111,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:15:a,1.5,0.04,1.860661665867762,0.89948745,0.8991144240570845,0.4563122978873914,6.742778513814002,9.663851238729007,0.4571956118841374,407
112,local_P695_scaled_analysis_all_sets,rcf_low,farfield:19:a,1.25,0.04,1.354957972031495,0.44110875,0.3221362130479103,0.3404115558902068,25.280198394709032,3.482921899664142,1.0397484361314568,1500
113,local_P695_scaled_analysis_all_sets,rcf_low,farfield:20:b,0.2,0.04,1.354957972031495,0.1024038,0.0849141501019368,0.03776856079955087,10.858627066279531,0.044628647286170296,0.5083903815603672,1500
114,local_P695_scaled_analysis_all_sets,rcf_low,farfield:4:a,1.0,0.04,1.1060329045843897,0.26558,0.250660996432212,0.4433695164757779,11.625920978777001,0.8377546755814156,0.6125582575761082,1133
115,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:19:b,0.75,0.04,1.1060329045843897,0.254772675,0.2012853593272171,0.17382036237005657,9.844966522587544,0.4625215864857261,0.4634578686185616,499
116,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:4:b,0.5,0.04,1.8768274029964414,0.171755,0.17171970565749234,0.1767788020141047,10.811698252503508,0.4691027806199871,0.7407604544989913,558
117,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_pulse:7:a,1.5,0.04,1.8768274029964414,0.922218,0.9126529051987767,0.5376905221612855,16.19865489469858,8.19520836975104,0.6644401579576091,900
118,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:18:a,1.0,0.04,2.861369499276084,0.853739,0.8537206931702344,0.1550434780576112,7.919351149470877,3.8911242374467974,0.36188232652199115,514
119,local_P695_scaled_analysis_all_sets,rcf_low,nearfield_no_pulse:16:a,1.25,0.04,2.861369499276084,0.951445875,0.9516755861365953,0.06314029911893904,9.767224032648253,9.352163910912097,0.46417294272611304,940
120,local_P695_scaled_analysis_all_sets,rcf_mid,farfield:9:b,0.5,0.04,1.2293817779471121,0.178938,0.17719482670744138,0.3327995993364911,10.559589610925784,0.3322983232036619,0.8862095034935016,680
121,local_P695_scaled_analysis_all_sets,rcf_mid,farfield:20:b,0.2,0.04,1.2293817779471121,0.1024038,0.0849141501019368,0.051761190126662915,10.858627066279531,0.044628647286170296,0.5083903815603672,1500
122,local_P695_scaled_analysis_all_sets,rcf_mid,farfield:22:a,0.5,0.04,2.066377476771646,0.1756645,0.16166539245667685,0.027501237144872633,4.209014541008348,0.19877263139132498,0.3978995497814155,909
123,local_P695_scaled_analysis_all_sets,rcf_mid,nearfield_no_pulse:16:b,1.25,0.04,2.066377476771646,0.74132475,0.7322725535168195,0.2761732484012173,9.721886702133133,6.093290292277365,0.48630316326503936,940
124,local_P695_scaled_analysis_all_sets,rcf_mid,nearfield_pulse:1:a,1.0,0.04,1.958261704112955,0.4417138,0.42128567787971455,0.45797913886887376,9.170527678151034,1.7875884064682404,1.3494820682126962,976
125,local_P695_scaled_analysis_all_sets,rcf_mid,nearfield_pulse:7:a,1.25,0.04,1.958261704112955,0.7685150000000001,0.7601458970438327,0.4393713626179641,16.198708397759827,5.6902061610279135,0.6644909255185649,900
126,local_P695_scaled_analysis_all_sets,rcf_mid,nearfield_pulse:1:b,0.75,0.04,3.075401148276475,0.297176925,0.24966551987767582,0.1967209874033272,11.47280824507129,0.8661871544973561,0.8614820520968761,976
127,local_P695_scaled_analysis_all_sets,rcf_mid,nearfield_no_pulse:24:b,1.5,0.04,3.075401148276475,0.6332328,0.550697629969419,0.17418880512534235,14.043306047733227,6.384858507084882,0.5850519143040127,750
128,local_P695_scaled_analysis_all_sets,rcf_mid,nearfield_pulse:4:b,1.5,0.04,2.067526690027869,0.515265,0.5152586646279307,0.45057304049643715,10.811554909390079,4.222172335202428,0.7407676717160128,558
